event_id,customer_id,event_date,event_type,feature_used,session_duration_sec,pages_viewed
5361,654,2023-04-13,export,dashboard,1016,28
5362,654,2023-04-09,api_call,dashboard,3137,2
5363,654,2022-12-11,page_view,reports,2677,29
5364,654,2023-04-16,feature_use,settings,1677,18
5365,654,2023-03-10,login,analytics,2576,26
5366,655,2023-04-14,feature_use,reports,2760,30
5367,655,2024-06-25,export,settings,1938,5
5368,655,2024-04-04,page_view,api,872,10
5369,655,2023-03-18,page_view,,2243,30
5370,655,2024-05-02,page_view,api,1976,25
5371,655,2024-01-19,api_call,integrations,2249,14
5372,655,2024-03-11,upgrade_inquiry,team_mgmt,2902,2
5373,655,2024-05-07,feature_use,settings,2654,5
5374,655,2023-05-22,upgrade_inquiry,dashboard,2983,25
5375,655,2024-07-13,upgrade_inquiry,integrations,450,13
5376,655,2024-07-08,feature_use,integrations,2956,16
5377,655,2024-02-22,feature_use,settings,552,22
5378,655,2023-03-08,support_ticket,analytics,1668,17
5379,655,2023-03-02,page_view,integrations,1473,26
5380,655,2023-08-01,page_view,team_mgmt,1304,13
5381,655,2024-02-03,feature_use,,35,12
5382,656,2024-03-26,login,dashboard,1105,21
5383,656,2024-06-15,api_call,dashboard,3387,24
5384,656,2024-05-20,login,dashboard,99,4
5385,657,2024-04-24,upgrade_inquiry,,3060,16
5386,657,2024-05-10,page_view,settings,3576,14
5387,657,2024-05-07,page_view,reports,1715,29
5388,657,2024-06-16,support_ticket,api,3477,1
5389,657,2024-06-04,upgrade_inquiry,integrations,3129,24
5390,657,2024-05-31,export,settings,325,12
5391,657,2024-06-21,api_call,api,967,19
5392,657,2024-06-21,support_ticket,api,1036,26
5393,657,2024-06-17,support_ticket,api,2667,11
5394,657,2024-06-27,upgrade_inquiry,reports,2562,28
5395,657,2024-07-02,api_call,billing,2522,29
5396,657,2024-06-20,export,settings,1760,11
5397,658,2022-08-08,page_view,integrations,3052,4
5398,659,2024-03-30,upgrade_inquiry,,2099,19
5399,659,2023-03-02,api_call,,2349,16
5400,659,2024-01-03,export,settings,435,23
5401,659,2023-10-29,feature_use,analytics,3138,8
5402,659,2024-05-19,api_call,billing,552,17
5403,659,2023-12-27,feature_use,,47,22
5404,659,2024-05-12,upgrade_inquiry,api,3529,7
5405,659,2022-09-18,support_ticket,integrations,2717,28
5406,659,2024-06-12,login,api,1435,5
5407,659,2022-07-21,login,api,3181,19
5408,659,2024-07-22,api_call,,2560,1
5409,660,2024-07-18,upgrade_inquiry,dashboard,2226,16
5410,660,2024-06-10,feature_use,billing,973,9
5411,660,2024-04-28,page_view,dashboard,2407,19
5412,661,2024-05-22,export,analytics,294,13
5413,661,2024-06-07,feature_use,reports,2669,5
5414,661,2024-07-05,page_view,,2191,22
5415,661,2025-05-08,export,,2946,17
5416,662,2023-08-28,page_view,,1956,9
5417,662,2022-11-12,feature_use,integrations,3597,30
5418,662,2023-02-10,upgrade_inquiry,settings,1252,10
5419,662,2023-08-05,login,reports,1891,19
5420,662,2024-07-08,export,billing,1241,20
5421,662,2024-07-05,support_ticket,team_mgmt,3349,3
5422,662,2024-05-18,export,reports,1811,25
5423,662,2022-07-02,support_ticket,settings,2641,23
5424,662,2023-05-04,api_call,reports,1493,30
5425,662,2023-01-05,page_view,reports,1060,11
5426,662,2022-09-03,api_call,,3085,7
5427,662,2022-09-05,export,integrations,624,4
5428,662,2024-05-23,upgrade_inquiry,reports,2870,13
5429,662,2023-10-19,export,dashboard,1240,27
5430,662,2024-02-09,login,billing,1615,27
5431,662,2022-10-11,login,dashboard,1998,5
5432,662,2023-09-07,login,team_mgmt,1564,17
5433,662,2024-05-20,support_ticket,reports,1729,29
5434,662,2023-04-16,api_call,dashboard,2629,27
5435,662,2023-08-31,support_ticket,dashboard,215,11
5436,663,2023-08-14,api_call,api,2063,29
5437,663,2023-09-18,page_view,api,2552,9
5438,663,2023-09-12,upgrade_inquiry,,313,4
5439,663,2024-01-25,page_view,settings,3326,28
5440,663,2024-04-23,page_view,api,2752,9
5441,664,2024-07-06,support_ticket,team_mgmt,1234,23
5442,664,2024-06-24,support_ticket,reports,3090,8
5443,664,2024-03-27,page_view,billing,2384,19
5444,664,2024-03-25,feature_use,settings,1508,26
5445,664,2024-06-24,feature_use,integrations,2250,18
5446,664,2024-02-26,upgrade_inquiry,team_mgmt,462,13
5447,664,2024-07-04,support_ticket,analytics,3058,15
5448,664,2024-05-02,page_view,,3200,20
5449,664,2024-07-23,export,api,3078,20
5450,665,2024-08-01,login,team_mgmt,562,11
5451,665,2024-07-20,api_call,team_mgmt,1465,27
5452,665,2024-04-09,feature_use,reports,1331,24
5453,665,2024-06-01,page_view,integrations,1738,16
5454,665,2024-07-08,feature_use,reports,894,22
5455,665,2024-07-11,export,dashboard,1779,5
5456,665,2024-06-02,export,settings,1096,15
5457,665,2024-05-07,export,team_mgmt,558,10
5458,665,2024-06-20,support_ticket,team_mgmt,1601,20
5459,665,2024-07-27,support_ticket,reports,433,20
5460,665,2024-06-03,upgrade_inquiry,integrations,2767,7
5461,665,2024-05-17,page_view,integrations,2532,19
5462,665,2024-07-10,login,reports,1282,9
5463,665,2024-07-26,login,billing,2811,24
5464,665,2024-07-17,page_view,reports,2361,9
5465,665,2024-05-30,support_ticket,billing,2857,20
5466,665,2024-06-30,login,settings,163,29
5467,665,2024-07-16,page_view,settings,350,30
5468,665,2024-07-30,support_ticket,reports,3402,29
5469,665,2024-04-27,page_view,settings,3373,1
5470,665,2024-06-13,export,integrations,1487,5
5471,666,2023-04-29,page_view,team_mgmt,785,23
5472,666,2023-11-15,login,billing,3222,15
5473,666,2022-07-14,login,,1769,9
5474,666,2022-12-22,export,integrations,535,22
5475,666,2023-04-01,login,analytics,2536,3
5476,666,2023-05-05,export,settings,2350,19
5477,666,2022-08-26,api_call,settings,1418,21
5478,666,2022-06-26,feature_use,team_mgmt,2910,19
5479,666,2024-04-04,login,,3286,1
5480,666,2023-01-08,support_ticket,settings,3520,16
5481,667,2023-10-01,page_view,integrations,3292,23
5482,667,2022-04-12,api_call,api,3325,19
5483,667,2023-06-09,api_call,api,106,27
5484,667,2023-03-27,api_call,analytics,2657,8
5485,667,2022-12-02,page_view,settings,201,25
5486,667,2023-11-21,page_view,analytics,605,25
5487,667,2023-10-16,export,api,1820,3
5488,667,2024-02-13,feature_use,,2256,6
5489,667,2024-05-21,export,analytics,1007,4
5490,667,2022-04-28,api_call,analytics,3092,18
5491,667,2023-07-18,feature_use,billing,1232,2
5492,667,2023-07-02,page_view,settings,2212,30
5493,667,2023-10-02,api_call,reports,1706,28
5494,667,2023-09-09,feature_use,dashboard,1147,7
5495,667,2022-09-22,export,,380,5
5496,667,2023-07-24,page_view,integrations,468,25
5497,667,2023-07-18,export,team_mgmt,1217,22
5498,667,2024-07-24,export,api,2781,16
5499,667,2023-10-08,upgrade_inquiry,settings,780,16
5500,667,2023-10-17,api_call,,1931,6
5501,667,2023-01-09,feature_use,team_mgmt,1435,17
5502,667,2024-06-16,login,settings,107,23
5503,667,2023-05-04,support_ticket,dashboard,2970,11
5504,667,2023-10-19,login,billing,883,4
5505,667,2023-06-19,support_ticket,team_mgmt,199,12
5506,668,2024-03-25,api_call,settings,152,16
5507,668,2024-07-20,api_call,integrations,742,18
5508,668,2024-07-17,support_ticket,billing,1545,27
5509,668,2024-06-24,upgrade_inquiry,integrations,593,5
5510,668,2024-06-19,login,team_mgmt,361,27
5511,668,2024-02-15,upgrade_inquiry,api,590,30
5512,668,2024-06-24,login,settings,234,7
5513,669,2024-08-19,api_call,integrations,869,13
5514,669,2024-11-13,export,,953,12
5515,670,2023-08-24,upgrade_inquiry,dashboard,2760,18
5516,670,2024-01-10,page_view,,391,7
5517,670,2024-04-15,api_call,api,3079,8
5518,670,2023-03-04,export,reports,2512,14
5519,670,2024-04-11,export,analytics,2755,9
5520,670,2024-02-22,support_ticket,,3039,28
5521,670,2023-07-30,feature_use,billing,1552,13
5522,670,2023-07-27,upgrade_inquiry,,2753,29
5523,670,2023-05-06,upgrade_inquiry,api,746,15
5524,670,2022-11-26,page_view,team_mgmt,2049,15
5525,670,2024-03-28,feature_use,dashboard,2186,27
5526,671,2023-05-16,export,team_mgmt,164,21
5527,671,2022-12-08,feature_use,analytics,2213,3
5528,671,2023-09-07,login,settings,3567,14
5529,671,2023-11-03,feature_use,analytics,2739,8
5530,671,2022-12-09,api_call,dashboard,364,29
5531,671,2023-03-23,export,settings,1543,3
5532,671,2022-12-03,login,settings,3000,19
5533,671,2023-12-05,export,reports,3010,6
5534,671,2023-08-21,feature_use,,2679,21
5535,671,2023-04-28,api_call,team_mgmt,780,4
5536,671,2023-09-02,upgrade_inquiry,settings,2994,4
5537,671,2023-11-30,api_call,settings,3341,19
5538,671,2022-12-13,api_call,analytics,2998,22
5539,671,2023-03-10,api_call,reports,488,18
5540,671,2023-03-16,api_call,,232,27
5541,672,2023-03-29,login,billing,2589,25
5542,672,2024-06-15,feature_use,reports,2737,23
5543,673,2024-02-05,support_ticket,api,257,4
5544,673,2024-05-16,api_call,settings,3049,8
5545,673,2024-03-20,api_call,team_mgmt,3215,8
5546,673,2023-12-31,export,,226,14
5547,673,2024-03-18,page_view,api,1982,29
5548,674,2024-01-04,api_call,billing,2268,10
5549,674,2023-12-07,page_view,integrations,751,22
5550,674,2023-10-11,export,billing,1185,24
5551,674,2023-06-08,api_call,billing,931,14
5552,674,2023-06-05,page_view,billing,1733,17
5553,674,2023-07-26,export,billing,1073,21
5554,674,2023-06-09,export,,3189,12
5555,674,2024-05-20,feature_use,reports,1849,23
5556,674,2024-02-01,feature_use,analytics,537,30
5557,674,2023-08-20,upgrade_inquiry,api,934,24
5558,674,2024-05-16,support_ticket,analytics,1973,4
5559,675,2022-06-04,api_call,team_mgmt,781,5
5560,675,2023-06-26,support_ticket,integrations,108,22
5561,675,2023-06-17,page_view,analytics,1832,28
5562,675,2024-01-18,support_ticket,dashboard,57,4
5563,675,2023-12-29,upgrade_inquiry,settings,1906,26
5564,675,2024-02-02,export,analytics,1584,19
5565,675,2023-11-22,export,billing,787,12
5566,675,2023-10-26,page_view,dashboard,1822,3
5567,675,2022-08-16,support_ticket,dashboard,2257,9
5568,675,2024-02-05,page_view,analytics,1474,23
5569,675,2022-08-25,login,billing,1567,6
5570,675,2022-09-24,api_call,settings,3124,15
5571,675,2022-07-25,upgrade_inquiry,dashboard,773,21
5572,675,2024-05-31,upgrade_inquiry,,3381,3
5573,675,2024-06-22,api_call,settings,2592,27
5574,675,2022-11-20,page_view,reports,251,29
5575,675,2023-01-07,api_call,billing,2638,17
5576,675,2022-09-27,page_view,dashboard,2428,13
5577,675,2024-04-20,login,dashboard,2985,15
5578,675,2023-02-05,login,team_mgmt,2838,25
5579,675,2023-11-01,page_view,billing,3189,28
5580,676,2023-09-19,login,analytics,1682,16
5581,676,2023-07-17,export,settings,3490,17
5582,676,2022-06-29,upgrade_inquiry,integrations,51,23
5583,676,2024-01-20,login,analytics,835,23
5584,676,2024-03-04,export,analytics,2062,9
5585,677,2023-05-07,login,,3512,19
5586,677,2022-05-21,feature_use,billing,1400,29
5587,677,2023-10-17,export,analytics,1495,15
5588,677,2022-07-30,page_view,api,2257,16
5589,677,2024-06-11,upgrade_inquiry,reports,2696,24
5590,677,2023-07-15,export,settings,2766,4
5591,677,2024-02-25,support_ticket,team_mgmt,1561,6
5592,677,2024-05-20,export,integrations,2091,2
5593,677,2022-07-25,page_view,team_mgmt,242,26
5594,677,2024-07-03,upgrade_inquiry,settings,1672,3
5595,677,2023-09-07,page_view,team_mgmt,2783,16
5596,677,2022-05-14,api_call,analytics,3140,9
5597,678,2024-05-18,login,settings,2716,22
5598,679,2024-06-19,page_view,integrations,3157,5
5599,679,2024-06-09,upgrade_inquiry,dashboard,3024,22
5600,679,2024-06-12,upgrade_inquiry,team_mgmt,2466,26
5601,679,2024-07-26,login,reports,875,25
5602,679,2024-06-29,page_view,api,3066,27
5603,679,2024-05-27,upgrade_inquiry,analytics,2012,30
5604,679,2024-06-22,upgrade_inquiry,analytics,1591,16
5605,679,2024-07-05,login,analytics,1538,7
5606,679,2024-07-17,export,analytics,1878,1
5607,679,2024-06-22,export,api,1975,10
5608,679,2024-06-01,support_ticket,integrations,2235,8
5609,679,2024-07-17,api_call,billing,3358,1
5610,680,2024-12-09,feature_use,integrations,3388,13
5611,680,2025-02-16,export,dashboard,426,10
5612,680,2024-08-30,export,team_mgmt,463,12
5613,680,2024-03-02,login,,2776,18
5614,680,2024-10-14,upgrade_inquiry,api,3598,16
5615,680,2024-02-19,feature_use,api,3041,27
5616,681,2024-08-19,login,settings,804,15
5617,681,2024-04-30,support_ticket,billing,1844,21
5618,681,2024-09-07,page_view,integrations,2338,28
5619,681,2024-06-05,login,,353,19
5620,681,2023-12-11,page_view,billing,2081,26
5621,681,2024-05-06,api_call,,648,16
5622,681,2024-10-24,support_ticket,settings,3402,15
5623,682,2023-07-27,export,dashboard,345,19
5624,682,2022-11-03,support_ticket,analytics,1902,12
5625,682,2023-06-27,support_ticket,team_mgmt,3424,20
5626,682,2023-07-06,page_view,integrations,1012,16
5627,682,2022-10-18,api_call,reports,2465,7
5628,683,2024-02-10,page_view,reports,1710,11
5629,683,2023-12-08,upgrade_inquiry,reports,1920,2
5630,683,2023-12-28,export,team_mgmt,1624,3
5631,684,2023-07-08,upgrade_inquiry,reports,1758,19
5632,684,2024-07-16,support_ticket,billing,989,26
5633,684,2024-04-14,api_call,,1065,11
5634,684,2023-10-13,support_ticket,api,2608,21
5635,684,2024-06-09,api_call,team_mgmt,551,9
5636,684,2023-09-07,api_call,team_mgmt,1421,25
5637,684,2023-08-02,export,,1838,21
5638,684,2024-03-17,upgrade_inquiry,api,2711,2
5639,684,2023-06-05,support_ticket,,611,29
5640,684,2024-02-28,feature_use,integrations,1984,20
5641,685,2023-04-12,api_call,billing,39,13
5642,685,2023-04-19,login,reports,3508,30
5643,685,2022-05-14,page_view,billing,1384,17
5644,685,2023-03-31,support_ticket,reports,339,12
5645,685,2022-03-17,feature_use,billing,1496,12
5646,685,2023-09-04,login,,2780,2
5647,685,2024-01-06,api_call,dashboard,1708,13
5648,685,2023-12-18,login,billing,1739,28
5649,686,2024-06-17,feature_use,analytics,77,2
5650,686,2024-07-15,export,settings,3008,24
5651,686,2024-06-24,upgrade_inquiry,dashboard,104,29
5652,686,2024-07-27,page_view,integrations,2956,20
5653,686,2024-07-19,feature_use,team_mgmt,2174,5
5654,686,2024-07-30,export,integrations,1733,19
5655,686,2024-07-25,login,dashboard,2476,22
5656,686,2024-07-20,api_call,team_mgmt,2718,17
5657,686,2024-07-09,feature_use,reports,2366,4
5658,686,2024-08-01,page_view,integrations,2748,1
5659,687,2022-04-17,page_view,,176,1
5660,687,2022-10-17,export,team_mgmt,759,4
5661,687,2022-12-14,feature_use,billing,1937,29
5662,687,2023-11-26,login,dashboard,2515,7
5663,687,2022-12-18,upgrade_inquiry,team_mgmt,3594,3
5664,687,2023-05-25,login,api,45,2
5665,687,2023-11-21,api_call,billing,1346,22
5666,687,2023-01-22,login,reports,3075,18
5667,687,2023-04-20,upgrade_inquiry,dashboard,238,21
5668,687,2022-12-12,feature_use,settings,596,8
5669,687,2022-05-28,support_ticket,billing,2724,9
5670,687,2024-07-02,export,integrations,2652,7
5671,687,2022-10-04,upgrade_inquiry,api,2816,25
5672,687,2022-08-17,feature_use,reports,713,22
5673,687,2022-11-19,feature_use,dashboard,582,11
5674,687,2023-06-25,api_call,integrations,1013,23
5675,687,2022-01-30,feature_use,analytics,2581,3
5676,687,2022-09-15,feature_use,api,2017,29
5677,688,2024-03-08,api_call,team_mgmt,2687,9
5678,688,2023-12-09,page_view,integrations,53,20
5679,688,2024-03-04,api_call,,422,4
5680,688,2023-10-01,export,team_mgmt,2627,24
5681,689,2023-08-05,page_view,,1254,11
5682,689,2023-02-08,feature_use,settings,2617,21
5683,689,2023-01-23,api_call,integrations,1441,22
5684,689,2023-10-26,upgrade_inquiry,settings,902,15
5685,689,2022-08-21,export,reports,2785,3
5686,689,2023-12-13,export,dashboard,820,7
5687,689,2023-08-24,export,reports,843,13
5688,689,2023-02-14,page_view,billing,103,14
5689,689,2022-08-03,support_ticket,dashboard,908,8
5690,689,2024-07-19,support_ticket,reports,3227,26
5691,689,2022-11-04,page_view,integrations,3280,24
5692,689,2024-05-18,export,team_mgmt,2283,25
5693,689,2023-05-02,export,billing,2792,30
5694,689,2023-10-16,api_call,integrations,1694,26
5695,689,2022-12-31,support_ticket,integrations,57,8
5696,689,2023-04-11,api_call,api,3310,14
5697,689,2022-07-15,feature_use,team_mgmt,3427,8
5698,689,2023-01-19,feature_use,analytics,2532,20
5699,689,2022-11-22,page_view,api,2612,17
5700,689,2023-10-30,login,api,760,20
5701,690,2024-07-02,support_ticket,reports,3473,29
5702,690,2024-03-16,login,api,2333,8
5703,690,2024-07-31,api_call,settings,51,19
5704,691,2024-07-28,export,,2332,30
5705,691,2024-07-14,api_call,analytics,1129,29
5706,691,2024-09-01,support_ticket,,2705,3
5707,691,2024-09-04,export,team_mgmt,267,7
5708,691,2024-09-19,login,integrations,664,29
5709,691,2024-08-13,feature_use,,1200,10
5710,691,2024-06-21,api_call,api,444,7
5711,691,2024-08-07,support_ticket,integrations,896,5
5712,691,2024-06-10,export,integrations,3398,8
5713,692,2023-08-18,upgrade_inquiry,billing,1542,1
5714,692,2023-09-12,login,api,2447,7
5715,692,2023-03-03,upgrade_inquiry,billing,3571,17
5716,693,2024-04-28,export,team_mgmt,1461,5
5717,693,2024-05-11,login,api,1338,12
5718,693,2024-11-03,upgrade_inquiry,integrations,348,17
5719,693,2024-11-23,login,analytics,2898,6
5720,694,2024-02-11,page_view,settings,1240,8
5721,694,2024-02-03,export,integrations,33,12
5722,695,2024-07-31,page_view,analytics,972,1
5723,695,2023-12-11,api_call,team_mgmt,1569,25
5724,695,2024-01-30,export,api,1337,5
5725,695,2024-03-29,api_call,integrations,2492,15
5726,695,2024-07-21,page_view,team_mgmt,3160,9
5727,695,2024-04-21,upgrade_inquiry,reports,953,19
5728,695,2023-12-27,support_ticket,api,3580,1
5729,695,2024-01-31,page_view,billing,3181,13
5730,695,2024-05-08,support_ticket,reports,3262,10
5731,695,2024-02-04,login,settings,123,4
5732,695,2024-02-01,upgrade_inquiry,,2302,16
5733,695,2024-05-29,upgrade_inquiry,settings,667,20
5734,695,2024-03-06,feature_use,integrations,2956,30
5735,695,2024-03-30,login,,2405,9
5736,695,2024-07-17,export,api,2199,29
5737,695,2024-02-13,login,,2863,21
5738,695,2024-04-17,export,,1507,14
5739,695,2024-05-23,feature_use,,38,6
5740,696,2024-02-06,export,dashboard,205,27
5741,696,2024-04-15,api_call,reports,1660,9
5742,696,2025-03-12,upgrade_inquiry,billing,2909,3
5743,696,2025-02-03,support_ticket,billing,2329,28
5744,696,2024-06-15,support_ticket,,1958,27
5745,696,2023-12-07,feature_use,api,500,17
5746,696,2024-07-15,login,integrations,2518,12
5747,696,2024-11-27,login,,3206,28
5748,696,2024-08-28,upgrade_inquiry,,1149,6
5749,697,2023-11-21,api_call,reports,1691,19
5750,697,2024-06-15,api_call,dashboard,1748,18
5751,697,2023-10-18,feature_use,billing,2576,13
5752,697,2023-12-26,api_call,analytics,3529,5
5753,697,2023-11-25,support_ticket,settings,1777,25
5754,697,2023-12-16,page_view,billing,1495,14
5755,697,2023-11-14,support_ticket,team_mgmt,2695,15
5756,697,2023-11-17,export,integrations,1389,22
5757,698,2024-03-22,support_ticket,,1219,15
5758,698,2024-07-19,upgrade_inquiry,api,1918,2
5759,698,2024-07-09,support_ticket,settings,3594,30
